unique_id,block_num,unit_count,case_type_name,submission_year,block_address,occupancy_type,occupancy_or_vacancy_date,occupancy_or_vacancy_date_year,bedroom_count,bathroom_count,square_footage,monthly_rent,base_rent_includes_water_sewer,base_rent_includes_natural_gas,base_rent_includes_electricity,base_rent_includes_refuse_recycling,base_rent_includes_other_utilities,past_occupancy,vacancy_date,signature_date,occupancy_or_vacancy_date_history,year_property_built,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
-4424985193078812255,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-60420198529007372,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-09-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-795531054033287568,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-05-17T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6833518826110909102,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-01-20T00:00:00.000,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7767634952470600512,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,One-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5805777001129344576,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-15T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6985386927524165749,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,One-Bedroom,One bathroom,251-500 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3538166309463970289,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-02T00:00:00.000,2022,Three-Bedroom,Two bathrooms,751-1000 Sq.Ft,$4001-$4250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-6122766172854620204,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-08-16T00:00:00.000,2022,Two-Bedroom,Two bathrooms,751-1000 Sq.Ft,$3251-$3500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8773775062980092011,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-01-02T00:00:00.000,2023,Three-Bedroom,Two bathrooms,751-1000 Sq.Ft,$3751-$4000,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1366073404510236943,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-12-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6531799603078957637,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-11-01T00:00:00.000,2022,One-Bedroom,One bathroom,251-500 Sq.Ft,$1251-$1500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1277145792823484929,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1422754741538517212,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-11-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5831968838165420312,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6778298227386564318,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-10-22T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$2751-$3000,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-5165469596213512965,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-09-01T00:00:00.000,2022,Two-Bedroom,One bathroom,751-1000 Sq.Ft,$2751-$3000,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7956899788835658790,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-18T00:00:00.000,2022,Two-Bedroom,One bathroom,751-1000 Sq.Ft,$2501-$2750,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
8894912486127923014,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-11-01T00:00:00.000,2022,One-Bedroom,One bathroom,501-750 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1827177130343362264,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-10-12T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4962112744372203582,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-05-20T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1782247242831330601,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-10-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2011400452182414510,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-05-26T00:00:00.000,2022,One-Bedroom,One bathroom,501-750 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7869179735000729120,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-05-20T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-2765963425537507779,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-03-15T00:00:00.000,2023,Three-Bedroom,Two bathrooms,751-1000 Sq.Ft,$3251-$3500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6941119628049762542,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Studio,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2140645200705730771,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-20T00:00:00.000,2022,Studio,One bathroom,501-750 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5733960081195959809,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-02-15T00:00:00.000,2023,Studio,One bathroom,501-750 Sq.Ft,$1251-$1500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
8211873978486151854,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2021-07-10T00:00:00.000,2021,Studio,One bathroom,501-750 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7266235156297304281,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2021-06-12T00:00:00.000,2021,Two-Bedroom,One bathroom,751-1000 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4944163410688895174,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-3138441292008960026,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2021-09-01T00:00:00.000,2021,Two-Bedroom,One bathroom,751-1000 Sq.Ft,$1751-$2000,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8183990124519805525,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-24T00:00:00.000,2022,Three-Bedroom,Two bathrooms,751-1000 Sq.Ft,$4001-$4250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7012548666057833243,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-12-09T00:00:00.000,2022,Two-Bedroom,Two bathrooms,751-1000 Sq.Ft,$3251-$3500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6729155738116921852,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-07T00:00:00.000,2022,Three-Bedroom,Two bathrooms,751-1000 Sq.Ft,$4001-$4250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-2857369054293471159,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-08-31T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2982030371307044843,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-12-01T00:00:00.000,2022,One-Bedroom,One bathroom,251-500 Sq.Ft,$1251-$1500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8419448839190343184,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4885344614136311127,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-09-10T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3251-$3500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2663070605993551729,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
8850904702214145560,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-10-05T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$2751-$3000,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5434243508247652505,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Studio,One bathroom,251-500 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1476437412721052731,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-11-29T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2348737678656620165,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4929890846647549192,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-12-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$1751-$2000,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5010787013435182653,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8776646291740487195,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-11-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4598082769030215049,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7110794796589866694,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-09-26T00:00:00.000,2022,One-Bedroom,One bathroom,501-750 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7126817708955039929,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-02-17T00:00:00.000,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8099638656960246531,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-03-01T00:00:00.000,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7461026648341814216,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-09-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1529270063067416072,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2021-12-10T00:00:00.000,2021,One-Bedroom,One bathroom,251-500 Sq.Ft,$1251-$1500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4691622162836551238,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-10-01T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1606782286862163154,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2021-06-12T00:00:00.000,2021,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1968798295752714395,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-12-18T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3652091283172438674,2041,1,Housing Inventory - Unit information (2023),2023,1700 Block of 09TH AVE,Occupied by non-owner,2022-10-01T00:00:00.000,2022,One-Bedroom,One bathroom,251-500 Sq.Ft,$1751-$2000,Y,N,N,Y,nan,Yes,nan,2023-03-28T00:00:00.000,"[
  {
    ""date_range_type"": ""Vacant"",
    ""start_date"": ""2022-06-01""
  }
]",1930.0,POINT (-122.46565691 37.755648575),Inner Sunset,7,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3628486259881929358,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-9129680558566653069,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-07T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2709941556969853110,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,501-750 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3817121940506123739,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-05-18T00:00:00.000,2022,Two-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
422961800527835476,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,Two-Bedroom,One bathroom,751-1000 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4696616405032228156,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-06-01T00:00:00.000,2022,Two-Bedroom,One bathroom,751-1000 Sq.Ft,$3001-$3250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-6414765827459243380,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,One-Bedroom,One bathroom,251-500 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-6393326931525303067,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2023-04-01T00:00:00.000,2023,Studio,One bathroom,251-500 Sq.Ft,$1001-$1250,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
8842252740271001606,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Occupied by non-owner,2022-05-17T00:00:00.000,2022,One-Bedroom,One bathroom,251-500 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7016254227169970546,6954,119,Housing Inventory - Unit information (2023),2023,1800 Block of ALEMANY BLVD,Vacant,nan,2023,One-Bedroom,One bathroom,251-500 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-28T00:00:00.000,nan,1900.0,POINT (-122.438130166 37.722707242),Outer Mission,11,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
